year,id,prop_name,zip_code,primary_property_type,area,built_year,energy_star_score,electricity_use,nat_gas_use,lat,long
2020,160070,777 North Michigan Condo Association,60611,Multifamily Housing,443907,1964,74,8830941.9,18225823,41.89640687,-87.62384668
2020,103733,International Tower,60631,Office,433339,1969,71,12172067.6,17370620,41.981083,-87.840286
2020,160329,Lafayette Plaza Housing Cooperative,60621,Multifamily Housing,273708,1965,55,3937946.3,19457800.1,41.76573166,-87.62237195
2020,100598,Farragut Career Academy HS -CPS,60623,K-12 School,359255,1909,4,27468314.6,9309760.2,41.84837118,-87.70825259
2020,101762,Richard J Daley Center,60602,Courthouse,1593714,1965,73,45571417.1,65724181.5,41.88409726,-87.63019634
2020,172900,Victory Centre of Galewood,60707,Senior Living Community,78317,2009,36,2838555.4,3456299.9,41.92313292,-87.79709824
2020,254536,Optima Signature Apartments,60611,Multifamily Housing,872200,2017,91,18994388.8,14847770,41.89535128,-87.62272623
2020,254309,Old Town Midrise Condo,60610,Multifamily Housing,110500,2002,50,1938016,8526409.5,41.8842525,-87.63245
2020,105288,"Mireles Academy, Arnold -CPS",60617,K-12 School,144246,1925,55,3135014.1,5988349.9,41.73179,-87.552681
2020,173927,Residence Hall and Student Center: Catholic Theological Union,60615,Residence Hall/Dormitory,90770,1924,70,4096235.5,854900,41.79809371,-87.5847824
2020,251908,Pilsen Comm Academy -CPS,60608,K-12 School,81769,1899,69,1043444.3,4536360.2,41.85902701,-87.66243324
2020,251414,Dumas Elementary -CPS,60637,K-12 School,64558,1963,27,1352484.5,5332929.9,41.77374217,-87.60122846
2020,251777,Catholic Charities Tolton Manor,60621,Multifamily Housing,78167,1995,49,1326084.1,5141729.3,41.77851372,-87.63461273
2020,119450,"Target,  Chicago Near North (0942)",60647,Retail Store,513257,1994,66,9860697.3,9464700,41.92859468,-87.68498919
2020,251479,"Bridge Elementary, Norman -CPS",60634,K-12 School,126934,1926,92,1506620.3,3621379.9,41.94967069,-87.7993905
2020,251667,Fort Dearborn Elementary -CPS,60620,K-12 School,83424,1937,67,1110781.8,4615180.2,41.730334,-87.65556
2020,254061,6700 Crandon Condominium Association,60649,Multifamily Housing,82000,1928,14,920315.3,12064323.4,41.7626302,-87.57255
2020,251215,Hilliard Homes Phase I Limited Partnership,60616,Multifamily Housing,287883,1966,56,4007895.6,12341343.9,41.85459144,-87.62898163
2020,252021,CICS St. Basil,60609,K-12 School,150000,1956,80,1235075.8,2292899.8,41.794164,-87.67006603
2020,251297,Presence St Elizabeth Professional Office Building,60622,Medical Office,71110,1991,15,3866879.8,6431871,41.907693,-87.687079
2020,242643,(IL296) - 1400 Museum Park Condo,60605,Multifamily Housing,645473,2008,98,11721374.2,9670043.1,41.86449617,-87.62369303
2020,159810,Kenmore Plaza Tenant Association,60640,Multifamily Housing,269311,1974,91,4702353.7,11452314.5,41.97711174,-87.65609495
2020,241007,ParkView at River East Condominium Association,60611,Multifamily Housing,746661,2005,78,14106313.5,22958762.9,41.89146088,-87.61724276
2020,251605,Fulton Elementary -CPS,60609,K-12 School,96598,1894,49,2116796.6,4990739.9,41.79731177,-87.66870733
2020,251373,"Mitchell, Ellen -CPS",60612,K-12 School,56385,1892,67,700495,3273959.8,41.89196664,-87.68318157
2020,101718,Three First National Plaza,60602,Office,1636819,1981,75,66300331.7,312624.7,41.88229695,-87.630198
2020,252292,Hollywood House,60660,Multifamily Housing,150463,1946,27,5161390.4,9152920.8,41.98584983,-87.65524764
2020,173615,Five North Wabash,60602,Multifamily Housing,170184,1910,89,2763047.8,4704004.9,41.88319223,-87.62868858
2020,251591,Chopin Elementary -CPS,60622,K-12 School,96895,1917,34,1304722.8,8914260.1,41.8971019,-87.68854703
2020,173907,Hampton House,60615,Multifamily Housing,176450,1918,52,1830630.1,13284050.5,41.80224043,-87.60332678
2020,101954,Garland Building,60602,Office,259000,1914,39,14051291.4,15493629.9,41.88357029,-87.62621336
2020,103643,180 N LaSalle St,60601,Office,859786,1972,80,20415344.1,23641640.4,41.88538772,-87.63289117
2020,251573,Hamline Elementary-CPS,60609,K-12 School,79511,1898,32,2537170,3661390.1,41.80758029,-87.66091897
2020,101913,Chicago Transit Authority,60661,Office,434052,2004,70,17992104.5,9770870.5,41.88528144,-87.64234829
2020,251419,"Bronzeville Charter, Hartigan - CPS",60609,K-12 School,63929,1960,54,1088752.4,3824910.2,41.8194828,-87.62700116
2020,251545,Metcalfe Math And Science -CPS,60628,K-12 School,81370,1980,52,2093682.8,3186130.1,41.66947303,-87.63400634
2020,135181,Kingsbury Center,60654,Office,158114,1989,78,5652752.7,5474537.4,41.88994802,-87.63762147
2020,166543,North & Kostner,60639,Retail Store,161640,2009,79,8882334.1,2403159.8,41.9096931,-87.73945998
2020,116536,Cal-Met Village Apartments,60653,Multifamily Housing,57850,1989,42,1267564.8,4472990.6,41.82021138,-87.61246867
2020,150282,The Royalle Condominium Association,60654,Multifamily Housing,77800,2003,21,2780107.8,3315036.7,41.89198218,-87.63699623
2020,252044,Law/ Mott/ Social Service Admin/ Faculty Housing,60637,Multifamily Housing,64648,1948,57,1692639.5,107970,41.7850873,-87.59905769
2020,255022,Kenect Chicago,60642,Multifamily Housing,55216,2018,35,7622609.6,6283155.9,41.89133277,-87.64871387
2020,250067,Goldblatts Building,60622,Office,160280,1940,58,8755592,3824434.7,41.89604369,-87.6677898
2020,160392,1120 N LaSalle Apartments,60610,Multifamily Housing,249845,1988,32,5502272.8,15311203.2,41.902342,-87.632913
2020,106618,215 West Apartments,60606,Multifamily Housing,917200,2010,93,16150763.2,12247493.3,41.88322296,-87.63452002
2020,120876,224 N Desplaines St,60661,Office,77760,1935,76,2920293.5,977361,41.88650973,-87.64427776
2020,159044,Lidia Puchinska Apartments,60642,Multifamily Housing,335411,1965,80,4476113.6,17428859.1,41.89750905,-87.66328018
2020,231019,Aqua,60601,Multifamily Housing,1668187,2009,24,30768518.2,152388451.9,41.88656117,-87.62004511
2020,251702,Northwest Middle -CPS,60639,K-12 School,118211,1920,66,1796893.3,6125230,41.92185009,-87.75794854
2020,172786,The Woodlands of Bronzeville Condominium Association,60616,Multifamily Housing,101941,1989,31,6470830.2,3090812.5,41.84550365,-87.63055693
2020,100433,Presence SMEMC St Mary Campus,60622,Hospital (General Medical & Surgical),981153,1976,58,65483978.2,97798072.1,41.90251573,-87.68336086
2020,251697,Catalyst Charter Es - Howland -CPS,60623,K-12 School,138936,1893,83,2499623.4,5530070.4,41.85827972,-87.70818641
2020,250171,The Heritage at Millennium Park,60602,Multifamily Housing,1173350,2005,40,43859399.6,12940835.6,41.884349,-87.625379
2020,254046,Ainslie Park Condominium Association,60640,Multifamily Housing,52760,1923,80,1796213.3,1136808,41.9726457,-87.66491
2020,160355,1133 N. Dearborn Apartments,60610,Multifamily Housing,429600,1992,66,8737664.6,16368496.4,41.90283681,-87.62951363
2020,174498,Trio Tower,60661,Multifamily Housing,324946,2010,88,4967561.7,8928179.8,41.887491,-87.644997
2020,175683,"Jewel Osco, 03176-Ashland & 95th St",60620,Supermarket/Grocery Store,66467,1991,40,10286190.5,6411700.1,41.7228,-87.662758
2020,102283,Presence St Joseph Hospital - Chicago,60657,Hospital (General Medical & Surgical),966916,1960,78,49900285.1,90660907.3,41.93498449,-87.63728308
2020,251355,"Evers Elementary, Medgar -CPS",60628,K-12 School,52968,1969,75,884355.7,2013100,41.71565288,-87.63896474
2020,251382,Ogden Elementary - CPS,60610,K-12 School,132724,2011,72,3180288.7,2857040.1,41.90028983,-87.62906231
2020,254343,The Apex Condominium Association,60610,Multifamily Housing,85457,2004,72,1770783.6,2623071.6,41.9041211,-87.63142
2020,119223,"Home Depot, #1980 Kimball & Addiston",60618,Retail Store,109634,2003,56,3661086.2,7870627.6,41.944722,-87.712672
2020,251251,Union Square Condominium Association,60654,Multifamily Housing,347216,1918,59,6791903.1,16983746.6,41.8897341,-87.63612368
2020,175529,307 S Sangamon St,60607,Office,93401,2011,75,3642614.8,1665589.6,41.877747,-87.650686
2020,243578,(IL610) - 2400 Lakeview Condo,60614,Multifamily Housing,315738,1963,36,7624649.6,20698320.8,41.92586851,-87.63943267
2020,251736,"Foreman HS, Edwin G -CPS",60641,K-12 School,234393,1928,59,3410594.3,17338798.7,41.93918272,-87.75361327
2020,251512,Christopher Elementary -CPS,60632,K-12 School,76800,1927,50,1782556.1,3676869.5,41.80176591,-87.68607021
2020,103606,Willis Tower,60606,Office,5037125,1973,67,268467345.5,33423630.4,41.87887581,-87.63587349
2020,251699,Nathan S Davis -CPS,60632,K-12 School,121557,1905,28,3302249.1,7898649.8,41.82219785,-87.70030591
2020,101865,Hartford Plaza,60606,Office,1281114,1971,77,44104209.2,42770238.2,41.87965675,-87.63746431
2020,251944,820 S Michigan Ave,60605,Multifamily Housing,112941,1949,22,6905164.6,28040,41.87112548,-87.62470896
2020,255929,Mansueto High School,60632,K-12 School,67000,2017,39,2575223.1,2799361.8,41.81528,-87.70264
2020,103600,10 S LaSalle St,60603,Office,871962,1986,70,43754334.4,564607.8,41.88160573,-87.6327278
2020,122919,03241-Paulina & Division,60622,Supermarket/Grocery Store,52422,1984,70,7837039.9,3900499.7,41.906155,-87.669973
2020,101039,Marshall Metro HS -CPS,60624,K-12 School,366981,1916,81,5576535.3,16240537.7,41.87909618,-87.70740611
2020,255944,Aloft Chicago Mag Mile (Marriott),60611,Hotel,190742,2018,96,6396714.3,2794854.6,41.89524,-87.6232
2020,253904,Vanguard Lofts Condominium Association,60607,Multifamily Housing,117100,1927,42,3056681,5778637.3,41.87399385,-87.651678
2020,173817,Alden Lakeland Rehabilitation and Health Care Center,60640,Senior Living Community,97280,1972,1,5110461.8,14172280.2,41.9693943,-87.65095929
2020,251902,Uplift Community HS -CPS,60640,K-12 School,149312,1975,35,6865948.6,2916509.7,41.96604623,-87.65219674
2020,251919,223 W Erie St,60654,Office,70000,1890,92,1490924.6,2371804.6,41.89374466,-87.63530787
2020,156711,20 North Michigan Avenue,60602,Office,214800,1880,76,6828183.3,5701588.5,41.8826441,-87.62495613
2020,251555,Columbia Explorers Elementary Academy -CPS,60632,K-12 School,90500,2001,34,3304103.6,3198810.1,41.81092719,-87.7044227
2020,251638,Hearst Elementary -CPS,60638,K-12 School,84178,1951,15,2155966.7,8711710.2,41.80854108,-87.74615926
2020,251870,Portage Park Elementary -CPS,60641,K-12 School,145775,1915,89,1565582.2,5254449.7,41.9573784,-87.76098004
2020,251442,"Hinton Elementary, William Augustus -CPS",60621,K-12 School,71892,1965,70,1201727.9,3154710.3,41.76558463,-87.64137185
2020,235008,1400 Lake Shore Drive Condominium Association,60610,Multifamily Housing,328276,1927,70,11684168.8,5672180.2,41.90800039,-87.62632792
2020,251685,Noble - John and Eunice Johnson College Prep,60621,K-12 School,63816,1963,57,1462816.5,4554214.2,41.77833596,-87.63556329
2020,175857,Lake Street Lofts,60607,Multifamily Housing,126000,1886,88,2424120.1,3240518.5,41.87399385,-87.651678
2020,129735,Villa at Windsor Park,60649,Senior Living Community,97826,1998,29,4818364.6,8067900.5,41.759248,-87.559768
2020,250137,Club Quarters,60601,Hotel,178845,1928,91,5391815.7,5283899.9,41.887778,-87.625661
2020,253994,Map Factory Lofts,60640,Multifamily Housing,53903,1890,96,687156.3,1184311.8,41.9726457,-87.66491
2020,160444,1225 Old Town,60610,Multifamily Housing,525604,2012,81,14765317.6,9156596,41.90445902,-87.63406661
2020,251784,Quigley Pastoral Center-Quigley,60611,Office,84100,1917,49,3351142.2,4527090.1,41.897777,-87.626051
2020,251594,Raby HS -CPS,60624,K-12 School,156248,1927,25,6536915.2,7447810,41.88590426,-87.71539434
2020,127990,California Gardens Rehabilitation Center,60608,Senior Living Community,103076,1977,21,4359895.3,9527399.7,41.84064733,-87.69422719
2020,251909,"Garvey Elementary, John W -CPS",60656,K-12 School,79665,1936,32,2349971.8,4327600.2,41.9763901,-87.79592032
2020,250053,Taft HS -CPS,60631,K-12 School,388970,1939,73,9635450,11459830.4,41.985587,-87.791778
2020,160381,Jones Chicago,60654,Multifamily Housing,168947,1972,100,1656311.9,4687400,41.89080456,-87.63481335
2020,135134,The Boyce Building,60654,Office,149011,1912,79,3527404.2,9335500,41.89086835,-87.62991329
2020,254065,1345 South Wabash Condominium,60605,Multifamily Housing,205500,2015,85,3122669.4,6985315.8,41.8684207,-87.62414
2020,251534,Smith -CPS,60628,K-12 School,76920,1973,7,3545536.9,4904480.1,41.70781895,-87.60526513
2020,251648,Spencer Elementary Academy -CPS,60644,K-12 School,122935,1903,75,2012852.5,4747339.7,41.88502852,-87.75075581
2020,101923,311 W Monroe,60606,Office,431036,1969,85,10622377.9,3525342,41.88030523,-87.63570062
2020,251722,Claremont Academy Elementary -CPS,60636,K-12 School,112806,2004,70,2482265.9,3259840,41.778895,-87.682265
2020,254008,Hyde Park Courtway,60615,Multifamily Housing,69540,1920,91,462947,3738231.1,41.8022432,-87.60352
2020,160455,Infinite Chicago,60604,Multifamily Housing,215000,1911,89,4997775,7263767.4,41.878258,-87.626777
2020,136845,US Bank -- Englewood,60621,Office,63034,1920,95,158658,3114115.3,41.77942036,-87.64553778
2020,103789,De La Salle Institute,60616,K-12 School,180000,1954,97,2089732.6,2715039.9,41.832219,-87.623316
2020,250055,Von Steuben Metro Science Center -CPS,60625,K-12 School,248453,1930,95,2514266.5,8137870.1,41.97280582,-87.71281644
2020,250106,Maudele Brown Bousfield Apts,60615,Multifamily Housing,67320,1961,85,1370197.8,5858369.9,41.80460403,-87.6060299
2020,158361,Courtyard Marriot,60611,Hotel,202602,1982,7,13229395.2,3826700.2,41.89031643,-87.6276243
2020,251620,Seward Communication Arts Academy -CPS,60609,K-12 School,75886,1894,68,1031700.1,4391340.1,41.80990474,-87.66901222
2020,101579,"First Praire Shores, LLC",60616,Multifamily Housing,289267,1960,21,5260028.3,31310853.3,41.84146488,-87.61667463
2020,101874,CW GLL 444 N Michigan,60611,Office,517115,1976,55,33236571.9,43926.3,41.89069402,-87.62477656
2020,250038,Brooks College Prep. Acad - CPS,60628,K-12 School,264710,1914,54,7058822.9,12002910,41.69387867,-87.61698808
2020,159287,Medical District Apartments,60607,Multifamily Housing,466294,1971,64,9155582.8,17488328.8,41.86976757,-87.66601375
2020,251742,Eric Solorio HS -CPS,60632,K-12 School,213710,2010,60,6525112.8,5990859.6,41.794939,-87.710978
2020,251670,May Elementary Community Academy -CPS,60644,K-12 School,109407,1905,49,2337863,5894040,41.87357568,-87.74975133
2020,176010,"Friedman Properties, Ltd",60611,Office,102450,1906,37,7366053.7,3005599.9,41.8896962,-87.62666374
2020,252289,Palmer Square Apts (2 of 6),60647,Multifamily Housing,213000,1900,70,2577757.2,10669183.8,41.92017465,-87.70707286
2020,250100,Lorraine Hansberry Senior Apartments,60644,Multifamily Housing,106272,1976,51,2700751.5,7820695,41.88836882,-87.76678586
2020,159729,820 W Belle Plaine Apartments,60613,Multifamily Housing,291260,1972,33,4851768.6,21375581.2,41.95769327,-87.65076414
2020,251266,363 W Erie St,60654,Office,121600,1914,97,2302055.9,1970330.4,41.89371606,-87.63816196
2020,120445,1 - 15 E Oak St,60611,Retail Store,94700,2009,64,4067186.9,310265.4,41.90069946,-87.627748
2020,100851,600 W Chicago,60654,Office,2266502,1908,33,173736803.1,23432288.9,41.896501,-87.64288
2020,101681,Presence Resurrection Medical Center,60631,Hospital (General Medical & Surgical),1511148,1953,49,88501012.3,170758937.9,41.98632417,-87.81456571
2020,251484,Jungman Elementary -CPS,60608,K-12 School,69850,1903,72,988942.8,3345430,41.85866305,-87.65256293
2020,250076,Trumbull Park Homes,60617,Multifamily Housing,400023,1938,3,10139938.6,51270593.3,41.70255901,-87.5642244
2020,250069,Altgeld Gardens,60628,Multifamily Housing,1182400,1945,27,44542895.7,102081396.6,41.65911898,-87.60315875
2020,101679,Presidents Plaza 1,60631,Office,729676,1980,79,23423209,224953.4,41.98292604,-87.84221511
2020,251601,Edwards Elementary -CPS,60632,K-12 School,159369,1923,65,2119741.8,8676760.4,41.80546054,-87.7255682
2020,105938,Harper Court,60615,Office,431390,2013,50,15060339.3,6316790.8,41.80012,-87.589053
2020,238747,1250 N Dearborn Condominium Association,60610,Multifamily Housing,199011,1990,51,5507704.8,4627900.1,41.90541433,-87.63046086
2020,160151,Chicago Triplex,60654,Hotel,343240,2013,80,12091233.2,13053199.8,41.891372,-87.631065
2020,251662,Gray Elementary -CPS,60641,K-12 School,129990,1911,20,3353721.3,10874810,41.94918219,-87.75880345
2020,251434,Nicholson Math And Science Elementary - CPS,60621,K-12 School,71602,1958,55,1151279.6,4256559.9,41.78449033,-87.64768152
2020,251359,"Kershaw Elementary, Joshua D -CPS",60621,K-12 School,51900,1962,22,1263915.5,4265720,41.77674229,-87.64115758
2020,251341,The Legacy at Millennium Park,60603,Multifamily Housing,1014137,2009,45,25785443.9,19950467.9,41.880821,-87.62572
2020,159561,Gateway Chandler,60614,Multifamily Housing,180994,1986,3,8961501.7,5747857.2,41.92966894,-87.64225513
2020,239946,Metropolitan Tower Condo Association,60604,Multifamily Housing,670000,1924,66,15085329.6,21296734.6,41.87797296,-87.62488735
2020,251874,"Stagg Elementary, Amos A -CPS",60621,K-12 School,68227,1969,76,881382.2,3205460,41.75900636,-87.64938411
2020,161225,Langford Elementary -CPS,60636,K-12 School,78575,1905,46,1058974.7,6127530.2,41.78450786,-87.6574118
2020,172394,26 N Halsted St,60661,Office,57251,1984,47,8297178.7,2062362.9,41.88260816,-87.64772647
2020,251225,314 W Superior St,60654,Office,109032,1910,72,4474585.5,2590529.9,41.89558797,-87.63659115
2020,251362,Prosser Career Acad HS -CPS,60639,K-12 School,209971,1918,10,10553027.5,13155590.3,41.91940468,-87.76187647
2020,172128,The Moody Memorial Church,60614,Worship Facility,160000,1925,34,3493898.6,5997316.6,41.91180513,-87.63261624
2020,137352,901 W Jackson Blvd,60607,Office,54741,1907,95,720331.2,1696100.1,41.87768536,-87.64991516
2020,118351,Courthouse Place,60654,Office,107000,1910,48,7406889.2,582300,41.89008636,-87.62978794
2020,251640,"Till, Emmett Louis Math & Science -CPS",60637,K-12 School,134618,1895,60,1749349.2,8597390.1,41.77518282,-87.60900298
2020,171878,Josephinum Academy,60622,K-12 School,85000,1959,85,311177.2,4868622.5,41.90876585,-87.68434031
2020,251599,Orozco Elementary -CPS,60608,K-12 School,107722,2000,29,3619789.2,4957580.1,41.85797637,-87.67512452
2020,164460,CICS Northtown Academy,60659,K-12 School,150000,1964,80,1415969.8,6115099.9,41.9909088,-87.7279182
2020,251272,Walmart Supercenter #5781,60620,Wholesale Club/Supercenter,148364,2012,46,11107358.7,4462121.6,41.742502,-87.634048
